Lon Lat H AAL
-75.025 5.4336 1477 54
-75.0084 5.4336 1455 34
-74.9917 5.4336 1189 16.6
-74.975 5.4336 891 2.7
-74.9583 5.4336 893 -7.9
-74.9417 5.4336 809 -15.9
-74.925 5.4336 689 -21.9
-74.9084 5.4336 709 -26.7
-74.8917 5.4336 631 -30.9
-74.875 5.4336 469 -34.7
-74.8583 5.4336 337 -38.4
-74.8417 5.4336 241 -42.3
-74.825 5.4336 231 -46.6
-74.8083 5.4336 235 -51.7
-74.7917 5.4336 271 -57.6
-74.775 5.4336 295 -64.1
-74.7584 5.4336 259 -70.8
-74.7417 5.4336 245 -76.9
-74.725 5.4336 219 -81.6
-74.7083 5.4336 211 -84.1
-74.6917 5.4336 189 -84.2
-74.675 5.4336 175 -82.1
-74.6584 5.4336 173 -78.4
-74.6417 5.4336 203 -74.2
-74.625 5.4336 401 -70.2
-75.9084 5.417 1243 100.1
-75.8917 5.417 1433 119.6
-75.875 5.417 2021 146.8
-75.8583 5.417 2175 177.2
-75.8417 5.417 2283 203.8
-75.825 5.417 2613 222.5
-75.8083 5.417 2505 229.7
-75.7917 5.417 2349 224.7
-75.775 5.417 2125 209
-75.7584 5.417 2157 185
-75.7417 5.417 2187 156.8
-75.725 5.417 2117 127.1
-75.7083 5.417 1861 99.2
-75.6917 5.417 1659 74.1
-75.675 5.417 1593 52.8
-75.6584 5.417 1405 35.3
-75.6417 5.417 1311 21.7
-75.625 5.417 1513 11.7
-75.6083 5.417 1111 5.7
-75.5917 5.417 885 4
-75.575 5.417 1285 6.8
-75.5583 5.417 1491 14.2
-75.5417 5.417 1469 25.6
-75.525 5.417 1379 40.7
-75.5084 5.417 1525 58
-75.4917 5.417 1447 77.3
-75.475 5.417 1543 97.7
-75.4583 5.417 1885 119.4
-75.4417 5.417 2099 142.4
-75.425 5.417 2341 167.2
-75.4084 5.417 2661 193.4
-75.3917 5.417 2859 220.7
-75.375 5.417 3087 246.9
-75.3583 5.417 3041 270.3
-75.3417 5.417 2983 287.9
-75.325 5.417 2841 298
-75.3083 5.417 3107 299.2
-75.2917 5.417 3219 291.3
-75.275 5.417 3047 276.1
-75.2584 5.417 3159 255.7
-75.2417 5.417 2999 233.7
-75.225 5.417 2611 212.6
-75.2083 5.417 2809 195.1
-75.1917 5.417 2803 181.8
-75.175 5.417 2537 172.4
-75.1584 5.417 2669 165.5
-75.1417 5.417 2547 159
-75.125 5.417 2483 150.8
-75.1083 5.417 2141 139.6
-75.0917 5.417 1741 124.7
-75.075 5.417 1549 106.7
-75.0583 5.417 1589 86.5
-75.0417 5.417 1413 66.2
-75.025 5.417 1557 46.7
-75.0084 5.417 1555 29.6
-74.9917 5.417 1405 15.1
-74.975 5.417 1117 3.4
-74.9583 5.417 979 -6.1
-74.9417 5.417 751 -13.9
-74.925 5.417 613 -20.5
-74.9084 5.417 623 -26.3
-74.8917 5.417 613 -31.4
-74.875 5.417 439 -35.9
-74.8583 5.417 319 -40
-74.8417 5.417 253 -43.9
-74.825 5.417 265 -48.1
-74.8083 5.417 397 -52.9
-74.7917 5.417 451 -58.5
-74.775 5.417 355 -64.7
-74.7584 5.417 279 -71
-74.7417 5.417 211 -76.6
-74.725 5.417 193 -80.8
-74.7083 5.417 199 -82.6
-74.6917 5.417 195 -82.1
-74.675 5.417 187 -79.5
-74.6584 5.417 199 -75.7
-74.6417 5.417 327 -71.7
-74.625 5.417 669 -68.4
-75.9084 5.4004 1181 80.6
-75.8917 5.4004 1481 105
-75.875 5.4004 2039 135.8
-75.8583 5.4004 2093 168.6
-75.8417 5.4004 2163 197.1
-75.825 5.4004 2521 217.5
-75.8083 5.4004 2483 226.5
-75.7917 5.4004 2321 223.4
-75.775 5.4004 2079 209.5
-75.7584 5.4004 2187 186.7
-75.7417 5.4004 2337 158.9
-75.725 5.4004 2199 128.9
-75.7083 5.4004 1853 100
-75.6917 5.4004 1689 73.8
-75.675 5.4004 1417 51.8
-75.6584 5.4004 1389 34.5
-75.6417 5.4004 1055 22.3
-75.625 5.4004 1117 15
-75.6083 5.4004 955 12.5
-75.5917 5.4004 897 14.5
-75.575 5.4004 1231 20.6
-75.5583 5.4004 1601 30
-75.5417 5.4004 1555 41.8
-75.525 5.4004 1759 55.3
-75.5084 5.4004 1541 69.7
-75.4917 5.4004 1671 84.8
-75.475 5.4004 1641 100.9
-75.4583 5.4004 1727 118.6
-75.4417 5.4004 2027 138.6
-75.425 5.4004 2299 161.7
-75.4084 5.4004 2607 187.7
-75.3917 5.4004 2935 216.1
-75.375 5.4004 2933 244.6
-75.3583 5.4004 3035 271.6
-75.3417 5.4004 2843 293.8
-75.325 5.4004 2943 309.5
-75.3083 5.4004 3219 317.1
-75.2917 5.4004 3225 316.5
-75.275 5.4004 3337 308.7
-75.2584 5.4004 3405 295.2
-75.2417 5.4004 2943 278.5
-75.225 5.4004 3095 260.5
-75.2083 5.4004 2945 242.8
-75.1917 5.4004 2777 225.9
-75.175 5.4004 2661 209.8
-75.1584 5.4004 2399 193.5
-75.1417 5.4004 2181 176.2
-75.125 5.4004 2303 157.3
-75.1083 5.4004 2167 136.7
-75.0917 5.4004 1905 114.8
-75.075 5.4004 1419 92.9
-75.0583 5.4004 1367 71.9
-75.0417 5.4004 1367 53.2
-75.025 5.4004 1509 37
-75.0084 5.4004 1605 23.7
-74.9917 5.4004 1321 12.8
-74.975 5.4004 1103 3.5
-74.9583 5.4004 899 -4.7
-74.9417 5.4004 885 -12.5
-74.925 5.4004 625 -20
-74.9084 5.4004 683 -27
-74.8917 5.4004 571 -33.4
-74.875 5.4004 389 -38.8
-74.8583 5.4004 321 -43.3
-74.8417 5.4004 297 -47.2
-74.825 5.4004 403 -51
-74.8083 5.4004 517 -55.2
-74.7917 5.4004 457 -60.2
-74.775 5.4004 333 -65.7
-74.7584 5.4004 247 -71.5
-74.7417 5.4004 223 -76.5
-74.725 5.4004 205 -80
-74.7083 5.4004 189 -81.2
-74.6917 5.4004 185 -80.1
-74.675 5.4004 183 -77.1
-74.6584 5.4004 247 -73.1
-74.6417 5.4004 595 -69.2
-74.625 5.4004 591 -66.3
-75.9084 5.3838 1293 68.1
-75.8917 5.3838 1569 94.9
-75.875 5.3838 2017 126.7
-75.8583 5.3838 1953 159.9
-75.8417 5.3838 2225 188.9
-75.825 5.3838 2535 210.5
-75.8083 5.3838 2343 221.5
-75.7917 5.3838 2253 221.1
-75.775 5.3838 2067 210.1
-75.7584 5.3838 2141 190
-75.7417 5.3838 2255 164.1
-75.725 5.3838 2273 134.9
-75.7083 5.3838 2037 105.7
-75.6917 5.3838 1777 78.6
-75.675 5.3838 1325 55.6
-75.6584 5.3838 1153 37.8
-75.6417 5.3838 1109 25.8
-75.625 5.3838 881 19.8
-75.6083 5.3838 799 19.4
-75.5917 5.3838 889 23.9
-75.575 5.3838 1151 31.9
-75.5583 5.3838 1467 42.4
-75.5417 5.3838 1713 53.9
-75.525 5.3838 2011 65.7
-75.5084 5.3838 1621 77.1
-75.4917 5.3838 1685 88.6
-75.475 5.3838 1915 100.9
-75.4583 5.3838 1925 115.2
-75.4417 5.3838 2227 132.8
-75.425 5.3838 2591 154.5
-75.4084 5.3838 2817 180.2
-75.3917 5.3838 2971 209.4
-75.375 5.3838 2915 239.7
-75.3583 5.3838 2879 269.3
-75.3417 5.3838 2967 295.1
-75.325 5.3838 3115 315.4
-75.3083 5.3838 3273 328.6
-75.2917 5.3838 3493 334.4
-75.275 5.3838 3545 333.3
-75.2584 5.3838 3321 326.2
-75.2417 5.3838 3297 314.6
-75.225 5.3838 3363 299.5
-75.2083 5.3838 3001 281.8
-75.1917 5.3838 2881 261.5
-75.175 5.3838 2363 238.9
-75.1584 5.3838 2065 213.6
-75.1417 5.3838 1945 186.3
-75.125 5.3838 1853 157.3
-75.1083 5.3838 1731 128.3
-75.0917 5.3838 1745 100.3
-75.075 5.3838 1517 75.5
-75.0583 5.3838 1465 54.6
-75.0417 5.3838 1325 38.2
-75.025 5.3838 1487 26
-75.0084 5.3838 1669 17
-74.9917 5.3838 1567 9.9
-74.975 5.3838 1059 3.3
-74.9583 5.3838 793 -3.8
-74.9417 5.3838 631 -11.6
-74.925 5.3838 717 -20.2
-74.9084 5.3838 697 -28.6
-74.8917 5.3838 565 -36.3
-74.875 5.3838 411 -42.6
-74.8583 5.3838 369 -47.5
-74.8417 5.3838 415 -51.3
-74.825 5.3838 537 -54.5
-74.8083 5.3838 431 -58
-74.7917 5.3838 313 -62.3
-74.775 5.3838 259 -67.2
-74.7584 5.3838 231 -72.3
-74.7417 5.3838 205 -76.7
-74.725 5.3838 193 -79.6
-74.7083 5.3838 195 -80.3
-74.6917 5.3838 189 -78.5
-74.675 5.3838 189 -75.1
-74.6584 5.3838 283 -70.7
-74.6417 5.3838 681 -66.7
-74.625 5.3838 529 -64
-75.9084 5.3672 1497 65
-75.8917 5.3672 1733 91
-75.875 5.3672 1851 120.8
-75.8583 5.3672 1953 151.8
-75.8417 5.3672 2229 179.4
-75.825 5.3672 2443 200.9
-75.8083 5.3672 2257 213.3
-75.7917 5.3672 2145 215.7
-75.775 5.3672 2045 208
-75.7584 5.3672 2053 191.4
-75.7417 5.3672 1943 168.2
-75.725 5.3672 1923 140.5
-75.7083 5.3672 1787 111.8
-75.6917 5.3672 1623 84
-75.675 5.3672 1375 60
-75.6584 5.3672 1121 41.1
-75.6417 5.3672 995 28.7
-75.625 5.3672 963 22.9
-75.6083 5.3672 837 23.3
-75.5917 5.3672 909 28.9
-75.575 5.3672 1177 37.9
-75.5583 5.3672 1559 48.7
-75.5417 5.3672 1797 59.6
-75.525 5.3672 2025 69.9
-75.5084 5.3672 1755 79
-75.4917 5.3672 1707 87.8
-75.475 5.3672 2017 97.6
-75.4583 5.3672 2023 109.9
-75.4417 5.3672 2393 126.1
-75.425 5.3672 2589 147.3
-75.4084 5.3672 2769 173.1
-75.3917 5.3672 2807 202.7
-75.375 5.3672 2891 233.9
-75.3583 5.3672 2995 264.8
-75.3417 5.3672 3071 292.3
-75.325 5.3672 3213 315.2
-75.3083 5.3672 3371 331.9
-75.2917 5.3672 3607 342.1
-75.275 5.3672 3619 346
-75.2584 5.3672 3421 344.1
-75.2417 5.3672 3343 336.9
-75.225 5.3672 3357 324.5
-75.2083 5.3672 3159 307.1
-75.1917 5.3672 2821 284.3
-75.175 5.3672 2373 256.6
-75.1584 5.3672 2319 224
-75.1417 5.3672 2227 188.4
-75.125 5.3672 2023 151.1
-75.1083 5.3672 1705 115.4
-75.0917 5.3672 1357 83
-75.075 5.3672 1315 56.5
-75.0583 5.3672 1237 36.5
-75.0417 5.3672 1247 23.1
-75.025 5.3672 1501 15.1
-75.0084 5.3672 1413 10.5
-74.9917 5.3672 1269 7.1
-74.975 5.3672 1219 3
-74.9583 5.3672 933 -3
-74.9417 5.3672 767 -11
-74.925 5.3672 851 -20.6
-74.9084 5.3672 723 -30.3
-74.8917 5.3672 555 -39.3
-74.875 5.3672 427 -46.4
-74.8583 5.3672 399 -51.6
-74.8417 5.3672 375 -55.2
-74.825 5.3672 335 -57.9
-74.8083 5.3672 321 -60.8
-74.7917 5.3672 293 -64.4
-74.775 5.3672 277 -68.8
-74.7584 5.3672 227 -73.5
-74.7417 5.3672 199 -77.5
-74.725 5.3672 195 -80
-74.7083 5.3672 185 -80.1
-74.6917 5.3672 191 -77.8
-74.675 5.3672 209 -73.6
-74.6584 5.3672 395 -68.6
-74.6417 5.3672 699 -64.1
-74.625 5.3672 443 -61
-75.9084 5.3506 1805 71.1
-75.8917 5.3506 1937 93.3
-75.875 5.3506 1723 118.5
-75.8583 5.3506 1991 144.9
-75.8417 5.3506 2265 169
-75.825 5.3506 2257 188.8
-75.8083 5.3506 2101 201.6
-75.7917 5.3506 1997 206
-75.775 5.3506 1999 201.5
-75.7584 5.3506 1991 188.4
-75.7417 5.3506 2013 168.1
-75.725 5.3506 1767 142.5
-75.7083 5.3506 1667 114.6
-75.6917 5.3506 1413 86.6
-75.675 5.3506 1363 61.7
-75.6584 5.3506 1419 41.7
-75.6417 5.3506 1147 28.5
-75.625 5.3506 953 22.4
-75.6083 5.3506 969 22.9
-75.5917 5.3506 969 29
-75.575 5.3506 1111 38.3
-75.5583 5.3506 1403 49.1
-75.5417 5.3506 1597 59.5
-75.525 5.3506 1987 68.7
-75.5084 5.3506 1957 76.6
-75.4917 5.3506 1591 84.1
-75.475 5.3506 1735 92.9
-75.4583 5.3506 1869 104.8
-75.4417 5.3506 2079 121
-75.425 5.3506 2195 142.6
-75.4084 5.3506 2369 168.8
-75.3917 5.3506 2509 198.7
-75.375 5.3506 2857 229.7
-75.3583 5.3506 3149 260.2
-75.3417 5.3506 3163 287.5
-75.325 5.3506 3237 310.4
-75.3083 5.3506 3417 328
-75.2917 5.3506 3493 340.2
-75.275 5.3506 3565 347.1
-75.2584 5.3506 3289 348.7
-75.2417 5.3506 3239 344.8
-75.225 5.3506 3241 334.9
-75.2083 5.3506 3429 318.3
-75.1917 5.3506 3149 294.2
-75.175 5.3506 2815 263
-75.1584 5.3506 2705 225.3
-75.1417 5.3506 2299 183.7
-75.125 5.3506 2011 140.6
-75.1083 5.3506 1639 100.2
-75.0917 5.3506 1761 65.1
-75.075 5.3506 1637 38.2
-75.0583 5.3506 1459 19.8
-75.0417 5.3506 1217 9.7
-75.025 5.3506 1121 5.8
-75.0084 5.3506 1313 5.1
-74.9917 5.3506 991 5
-74.975 5.3506 843 3
-74.9583 5.3506 853 -2.2
-74.9417 5.3506 851 -10.4
-74.925 5.3506 923 -21
-74.9084 5.3506 751 -31.8
-74.8917 5.3506 557 -41.8
-74.875 5.3506 427 -49.5
-74.8583 5.3506 351 -54.8
-74.8417 5.3506 323 -58.1
-74.825 5.3506 297 -60.4
-74.8083 5.3506 331 -62.9
-74.7917 5.3506 327 -66.2
-74.775 5.3506 265 -70.3
-74.7584 5.3506 245 -75
-74.7417 5.3506 203 -78.9
-74.725 5.3506 199 -81.1
-74.7083 5.3506 189 -80.8
-74.6917 5.3506 207 -77.8
-74.675 5.3506 257 -72.7
-74.6584 5.3506 593 -66.7
-74.6417 5.3506 597 -61.3
-74.625 5.3506 415 -57.3
-75.9084 5.334 2023 85.5
-75.8917 5.334 1859 101.4
-75.875 5.334 1725 119.6
-75.8583 5.334 2149 139.3
-75.8417 5.334 2121 158.2
-75.825 5.334 1911 174.8
-75.8083 5.334 1811 186.4
-75.7917 5.334 2039 191.8
-75.775 5.334 2033 189.5
-75.7584 5.334 1807 179.2
-75.7417 5.334 1879 161.6
-75.725 5.334 1759 138
-75.7083 5.334 1571 111.1
-75.6917 5.334 1321 83.3
-75.675 5.334 1139 58
-75.6584 5.334 1223 37.4
-75.6417 5.334 947 23.6
-75.625 5.334 999 17.3
-75.6083 5.334 1037 18
-75.5917 5.334 1037 24.3
-75.575 5.334 1073 33.9
-75.5583 5.334 1317 44.9
-75.5417 5.334 1375 55.2
-75.525 5.334 1737 64.2
-75.5084 5.334 2023 72
-75.4917 5.334 1783 79.8
-75.475 5.334 1843 89.4
-75.4583 5.334 1995 102.5
-75.4417 5.334 2179 120.4
-75.425 5.334 2311 143.4
-75.4084 5.334 2311 170.5
-75.3917 5.334 2371 200.4
-75.375 5.334 2635 230.3
-75.3583 5.334 3157 258.6
-75.3417 5.334 3307 283.2
-75.325 5.334 3225 303.4
-75.3083 5.334 3471 318.9
-75.2917 5.334 3553 330.1
-75.275 5.334 3365 337.2
-75.2584 5.334 3259 340.3
-75.2417 5.334 3055 338.5
-75.225 5.334 3047 330.7
-75.2083 5.334 3413 315.4
-75.1917 5.334 3181 291.5
-75.175 5.334 3155 259.1
-75.1584 5.334 2749 218.9
-75.1417 5.334 2189 174.3
-75.125 5.334 1821 128.2
-75.1083 5.334 1793 85.6
-75.0917 5.334 1607 49.5
-75.075 5.334 1381 23.2
-75.0583 5.334 1283 7
-75.0417 5.334 1189 -0.1
-75.025 5.334 1253 -0.6
-75.0084 5.334 937 2
-74.9917 5.334 937 4.3
-74.975 5.334 1067 3.7
-74.9583 5.334 889 -1
-74.9417 5.334 1009 -9.6
-74.925 5.334 1011 -20.9
-74.9084 5.334 791 -32.5
-74.8917 5.334 545 -43.1
-74.875 5.334 437 -51.1
-74.8583 5.334 355 -56.3
-74.8417 5.334 325 -59.4
-74.825 5.334 373 -61.5
-74.8083 5.334 367 -63.8
-74.7917 5.334 291 -67.2
-74.775 5.334 277 -71.7
-74.7584 5.334 223 -76.6
-74.7417 5.334 203 -80.7
-74.725 5.334 189 -82.9
-74.7083 5.334 189 -82.2
-74.6917 5.334 267 -78.5
-74.675 5.334 469 -72.4
-74.6584 5.334 631 -65.1
-74.6417 5.334 499 -58.3
-74.625 5.334 561 -53.1
-75.9084 5.3174 2001 105.3
-75.8917 5.3174 1765 113.3
-75.875 5.3174 1779 123.2
-75.8583 5.3174 2161 135.1
-75.8417 5.3174 1879 147.6
-75.825 5.3174 1757 159.7
-75.8083 5.3174 1691 169.1
-75.7917 5.3174 2021 174.2
-75.775 5.3174 1809 173
-75.7584 5.3174 1623 164.6
-75.7417 5.3174 1643 149
-75.725 5.3174 1863 127
-75.7083 5.3174 1587 101.2
-75.6917 5.3174 1291 73.9
-75.675 5.3174 1007 48.9
-75.6584 5.3174 1043 28.4
-75.6417 5.3174 859 14.9
-75.625 5.3174 883 9
-75.6083 5.3174 1031 10.3
-75.5917 5.3174 1119 17.3
-75.575 5.3174 1135 27.5
-75.5583 5.3174 1187 38.9
-75.5417 5.3174 1295 49.6
-75.525 5.3174 1757 59.1
-75.5084 5.3174 1957 67.9
-75.4917 5.3174 1905 77.2
-75.475 5.3174 1943 89
-75.4583 5.3174 2133 104.8
-75.4417 5.3174 2371 125.5
-75.425 5.3174 2601 150.9
-75.4084 5.3174 2637 179.3
-75.3917 5.3174 2543 208.9
-75.375 5.3174 2701 236.8
-75.3583 5.3174 2999 261.6
-75.3417 5.3174 3177 281.4
-75.325 5.3174 3065 296.4
-75.3083 5.3174 3173 307.1
-75.2917 5.3174 3517 314.6
-75.275 5.3174 3273 319.5
-75.2584 5.3174 3001 322
-75.2417 5.3174 2977 321
-75.225 5.3174 2969 314.9
-75.2083 5.3174 3283 301.5
-75.1917 5.3174 3133 279.1
-75.175 5.3174 2979 247.5
-75.1584 5.3174 2523 207.5
-75.1417 5.3174 2017 162.6
-75.125 5.3174 1767 116
-75.1083 5.3174 1699 73.4
-75.0917 5.3174 1693 38
-75.075 5.3174 1617 13.1
-75.0583 5.3174 1357 -0.9
-75.0417 5.3174 1475 -5.4
-75.025 5.3174 1405 -3.3
-75.0084 5.3174 1165 1.3
-74.9917 5.3174 1241 5.1
-74.975 5.3174 1115 5.2
-74.9583 5.3174 1063 0.4
-74.9417 5.3174 881 -8.5
-74.925 5.3174 795 -20.4
-74.9084 5.3174 669 -32.5
-74.8917 5.3174 529 -43.2
-74.875 5.3174 387 -51.2
-74.8583 5.3174 323 -56.2
-74.8417 5.3174 303 -59.1
-74.825 5.3174 293 -61.1
-74.8083 5.3174 343 -63.7
-74.7917 5.3174 309 -67.6
-74.775 5.3174 265 -72.7
-74.7584 5.3174 273 -78.3
-74.7417 5.3174 209 -82.9
-74.725 5.3174 191 -85.3
-74.7083 5.3174 243 -84.3
-74.6917 5.3174 579 -79.7
-74.675 5.3174 567 -72.5
-74.6584 5.3174 565 -63.7
-74.6417 5.3174 527 -55.3
-74.625 5.3174 779 -48.6
-75.9084 5.3008 2113 126.7
-75.8917 5.3008 1703 126.3
-75.875 5.3008 1661 127.8
-75.8583 5.3008 1977 131.7
-75.8417 5.3008 1877 137.8
-75.825 5.3008 1607 145
-75.8083 5.3008 1745 151.4
-75.7917 5.3008 1981 155.1
-75.775 5.3008 1619 153.7
-75.7584 5.3008 1343 146
-75.7417 5.3008 1435 131.4
-75.725 5.3008 1899 110.6
-75.7083 5.3008 1787 85.9
-75.6917 5.3008 1425 59.5
-75.675 5.3008 989 35.5
-75.6584 5.3008 845 16.2
-75.6417 5.3008 909 4.1
-75.625 5.3008 1029 -0.3
-75.6083 5.3008 1143 2.4
-75.5917 5.3008 1291 10.8
-75.575 5.3008 1383 22.1
-75.5583 5.3008 1499 34.4
-75.5417 5.3008 1403 45.9
-75.525 5.3008 1671 56.5
-75.5084 5.3008 1771 66.8
-75.4917 5.3008 1933 78.5
-75.475 5.3008 1963 93.3
-75.4583 5.3008 2273 112.8
-75.4417 5.3008 2361 137
-75.425 5.3008 2751 165.5
-75.4084 5.3008 2899 195.4
-75.3917 5.3008 2711 224.7
-75.375 5.3008 2937 250
-75.3583 5.3008 2983 270
-75.3417 5.3008 3077 283.6
-75.325 5.3008 3007 291.4
-75.3083 5.3008 3199 295.2
-75.2917 5.3008 3325 296.6
-75.275 5.3008 3249 297.3
-75.2584 5.3008 2931 297.4
-75.2417 5.3008 2763 296
-75.225 5.3008 2959 291
-75.2083 5.3008 3327 279.7
-75.1917 5.3008 3073 260
-75.175 5.3008 2623 231.1
-75.1584 5.3008 2335 193.6
-75.1417 5.3008 1899 150.9
-75.125 5.3008 1841 106.3
-75.1083 5.3008 1763 65.6
-75.0917 5.3008 1621 32.2
-75.075 5.3008 1473 9.3
-75.0583 5.3008 1487 -2.8
-75.0417 5.3008 1471 -5.6
-75.025 5.3008 1313 -2.1
-75.0084 5.3008 1189 3.4
-74.9917 5.3008 1151 7.5
-74.975 5.3008 985 7.3
-74.9583 5.3008 875 2.1
-74.9417 5.3008 975 -7.4
-74.925 5.3008 839 -19.6
-74.9084 5.3008 671 -31.8
-74.8917 5.3008 513 -42.4
-74.875 5.3008 381 -49.9
-74.8583 5.3008 355 -54.5
-74.8417 5.3008 377 -57.2
-74.825 5.3008 345 -59.4
-74.8083 5.3008 299 -62.6
-74.7917 5.3008 267 -67.3
-74.775 5.3008 245 -73.4
-74.7584 5.3008 247 -80.1
-74.7417 5.3008 211 -85.4
-74.725 5.3008 241 -87.9
-74.7083 5.3008 389 -86.7
-74.6917 5.3008 571 -81.3
-74.675 5.3008 483 -72.9
-74.6584 5.3008 487 -62.6
-74.6417 5.3008 539 -52.7
-74.625 5.3008 739 -44.4
-75.9084 5.2843 2051 146
-75.8917 5.2843 1747 137.9
-75.875 5.2843 1579 131.8
-75.8583 5.2843 1697 128.8
-75.8417 5.2843 1741 129
-75.825 5.2843 1595 131.7
-75.8083 5.2843 1931 134.8
-75.7917 5.2843 1969 136.4
-75.775 5.2843 1685 134
-75.7584 5.2843 1305 126
-75.7417 5.2843 1275 111.6
-75.725 5.2843 1663 91.4
-75.7083 5.2843 1403 67.6
-75.6917 5.2843 1285 42.7
-75.675 5.2843 1023 20.4
-75.6584 5.2843 853 3.3
-75.6417 5.2843 1051 -6.4
-75.625 5.2843 1065 -8.3
-75.6083 5.2843 1121 -3.2
-75.5917 5.2843 1217 7.2
-75.575 5.2843 1557 19.9
-75.5583 5.2843 1675 33.3
-75.5417 5.2843 1605 45.8
-75.525 5.2843 2007 57.5
-75.5084 5.2843 1995 69.4
-75.4917 5.2843 2009 83.6
-75.475 5.2843 2027 101.7
-75.4583 5.2843 2179 125
-75.4417 5.2843 2341 153.1
-75.425 5.2843 2577 184.7
-75.4084 5.2843 2883 216.4
-75.3917 5.2843 2893 245.4
-75.375 5.2843 3067 268
-75.3583 5.2843 3105 282.8
-75.3417 5.2843 3133 289.4
-75.325 5.2843 2993 289.1
-75.3083 5.2843 2883 284.7
-75.2917 5.2843 2803 278.6
-75.275 5.2843 2861 273.5
-75.2584 5.2843 2749 269.9
-75.2417 5.2843 2735 267
-75.225 5.2843 3025 262.6
-75.2083 5.2843 3089 253.5
-75.1917 5.2843 2761 237.3
-75.175 5.2843 2287 212.4
-75.1584 5.2843 2111 179.1
-75.1417 5.2843 2129 140.5
-75.125 5.2843 2099 99.7
-75.1083 5.2843 1791 62.3
-75.0917 5.2843 1479 31.8
-75.075 5.2843 1379 11.2
-75.0583 5.2843 1373 0.7
-75.0417 5.2843 1203 -1.1
-75.025 5.2843 1055 2.6
-75.0084 5.2843 1155 7.7
-74.9917 5.2843 1047 10.9
-74.975 5.2843 1113 9.8
-74.9583 5.2843 1105 3.6
-74.9417 5.2843 1015 -6.5
-74.925 5.2843 907 -19
-74.9084 5.2843 687 -31
-74.8917 5.2843 521 -40.9
-74.875 5.2843 403 -47.8
-74.8583 5.2843 351 -52
-74.8417 5.2843 335 -54.6
-74.825 5.2843 371 -57.1
-74.8083 5.2843 377 -61
-74.7917 5.2843 273 -66.8
-74.775 5.2843 269 -74.1
-74.7584 5.2843 233 -81.8
-74.7417 5.2843 201 -87.8
-74.725 5.2843 251 -90.7
-74.7083 5.2843 429 -89.2
-74.6917 5.2843 507 -83.1
-74.675 5.2843 439 -73.6
-74.6584 5.2843 421 -62
-74.6417 5.2843 523 -50.7
-74.625 5.2843 677 -41.2
-75.9084 5.2677 2147 159.4
-75.8917 5.2677 1749 145.2
-75.875 5.2677 1471 133.5
-75.8583 5.2677 1513 125.5
-75.8417 5.2677 1541 121.5
-75.825 5.2677 1555 120.7
-75.8083 5.2677 1837 121.1
-75.7917 5.2677 1831 120.6
-75.775 5.2677 1685 116.6
-75.7584 5.2677 1477 107.5
-75.7417 5.2677 1147 92.6
-75.725 5.2677 1069 72.5
-75.7083 5.2677 961 49.6
-75.6917 5.2677 1035 26.3
-75.675 5.2677 911 6.4
-75.6584 5.2677 795 -7.7
-75.6417 5.2677 871 -14
-75.625 5.2677 913 -12.5
-75.6083 5.2677 1031 -4.4
-75.5917 5.2677 1303 8.3
-75.575 5.2677 1627 22.7
-75.5583 5.2677 1619 37
-75.5417 5.2677 1647 50.1
-75.525 5.2677 1815 62.3
-75.5084 5.2677 1937 75.3
-75.4917 5.2677 1881 91.2
-75.475 5.2677 2011 112
-75.4583 5.2677 2175 138.8
-75.4417 5.2677 2419 170.4
-75.425 5.2677 2483 205.1
-75.4084 5.2677 2691 238.6
-75.3917 5.2677 3053 267.5
-75.375 5.2677 3221 287.7
-75.3583 5.2677 3317 297.8
-75.3417 5.2677 3191 297.7
-75.325 5.2677 3091 289.3
-75.3083 5.2677 2935 276.6
-75.2917 5.2677 2759 262.6
-75.275 5.2677 2575 251
-75.2584 5.2677 2595 242.8
-75.2417 5.2677 3015 237.6
-75.225 5.2677 3147 233.2
-75.2083 5.2677 2699 226.2
-75.1917 5.2677 2469 213.5
-75.175 5.2677 2371 193.3
-75.1584 5.2677 2199 165.3
-75.1417 5.2677 2045 132
-75.125 5.2677 1967 96.2
-75.1083 5.2677 1785 63.1
-75.0917 5.2677 1581 35.9
-75.075 5.2677 1185 17.7
-75.0583 5.2677 1155 8.5
-75.0417 5.2677 1259 6.8
-75.025 5.2677 1383 9.8
-75.0084 5.2677 1285 13.5
-74.9917 5.2677 1167 15
-74.975 5.2677 1145 12.2
-74.9583 5.2677 1045 4.7
-74.9417 5.2677 949 -6.2
-74.925 5.2677 859 -18.8
-74.9084 5.2677 679 -30.3
-74.8917 5.2677 517 -39.6
-74.875 5.2677 407 -45.7
-74.8583 5.2677 371 -49.3
-74.8417 5.2677 345 -51.8
-74.825 5.2677 335 -54.8
-74.8083 5.2677 389 -59.5
-74.7917 5.2677 417 -66.5
-74.775 5.2677 325 -75
-74.7584 5.2677 273 -83.7
-74.7417 5.2677 271 -90.3
-74.725 5.2677 223 -93.3
-74.7083 5.2677 479 -91.5
-74.6917 5.2677 421 -84.8
-74.675 5.2677 419 -74.4
-74.6584 5.2677 507 -61.9
-74.6417 5.2677 745 -49.7
-74.625 5.2677 765 -39.4
-75.9084 5.251 2241 165.4
-75.8917 5.251 1827 147
-75.875 5.251 1483 132.1
-75.8583 5.251 1363 121.3
-75.8417 5.251 1393 115.1
-75.825 5.251 1517 112.2
-75.8083 5.251 1583 110.8
