Lon Lat H AAL
-74.8583 4.7364 257 -102.1
-74.8417 4.7364 241 -105
-74.825 4.7364 231 -104.9
-74.8083 4.7364 227 -101.9
-74.7917 4.7364 233 -96.5
-74.775 4.7364 303 -89.1
-74.7584 4.7364 475 -80.4
-74.7417 4.7364 825 -71
-74.725 4.7364 915 -61.1
-74.7083 4.7364 1259 -51.3
-74.6917 4.7364 1285 -41.6
-74.675 4.7364 1129 -32.2
-74.6584 4.7364 907 -23.3
-74.6417 4.7364 713 -15.1
-74.625 4.7364 865 -8.3
-74.6083 4.7364 1201 -3.5
-74.5917 4.7364 1641 -1.4
-74.575 4.7364 1849 -2.5
-74.5583 4.7364 1871 -7
-74.5417 4.7364 1441 -13.8
-74.525 4.7364 1163 -21.8
-74.5084 4.7364 1067 -28.2
-74.4917 4.7364 1187 -30.7
-74.475 4.7364 1321 -26.4
-74.4583 4.7364 1435 -13.9
-74.4417 4.7364 1547 7.1
-74.425 4.7364 1733 35.6
-74.4084 4.7364 2075 68.1
-74.3917 4.7364 2165 101.1
-74.375 4.7364 2323 129.5
-74.3583 4.7364 2605 150.1
-74.3417 4.7364 2577 159.9
-74.325 4.7364 2551 158.7
-74.3083 4.7364 2545 148.1
-74.2917 4.7364 2551 130.5
-74.275 4.7364 2551 110.5
-74.2584 4.7364 2551 90.8
-74.2417 4.7364 2551 74.8
-74.225 4.7364 2553 63.3
-74.2083 4.7364 2551 56.4
-74.1917 4.7364 2549 53.2
-74.175 4.7364 2549 52.3
-74.1584 4.7364 2549 52.9
-74.1417 4.7364 2547 54.6
-74.125 4.7364 2545 57.9
-74.1083 4.7364 2549 64
-74.0917 4.7364 2561 73.5
-74.075 4.7364 2605 86.7
-74.0583 4.7364 2559 102.9
-74.0417 4.7364 2557 120
-74.025 4.7364 2615 136.2
-74.0084 4.7364 2935 149.2
-73.9917 4.7364 2981 158.4
-73.975 4.7364 2825 164.2
-73.9583 4.7364 2745 168.5
-73.9417 4.7364 2843 174.4
-73.925 4.7364 2927 184.7
-73.9084 4.7364 3063 201.3
-73.8917 4.7364 3347 224.6
-73.875 4.7364 3429 252
-73.8583 4.7364 3379 280.3
-73.8417 4.7364 3361 303.6
-73.825 4.7364 3485 318.2
-73.8083 4.7364 3599 320.8
-73.7917 4.7364 3537 311
-73.775 4.7364 3475 291.2
-73.7584 4.7364 3405 265.1
-73.7417 4.7364 3203 238.8
-73.725 4.7364 2795 216.2
-73.7083 4.7364 2925 201
-73.6917 4.7364 3121 193.4
-73.675 4.7364 3029 191.5
-73.6584 4.7364 2701 191.8
-73.6417 4.7364 2651 189.8
-73.625 4.7364 2761 182.4
-73.6083 4.7364 2545 168
-73.5917 4.7364 2469 147.3
-73.575 4.7364 1975 123.8
-73.5583 4.7364 1761 100.9
-73.5417 4.7364 2011 83.7
-73.525 4.7364 1805 74.6
-73.5084 4.7364 1933 74.6
-73.4917 4.7364 1769 82.6
-73.475 4.7364 1631 94.6
-73.4583 4.7364 1795 107
-73.4417 4.7364 1881 114.6
-73.425 4.7364 1771 114.7
-73.4084 4.7364 2039 105.5
-73.3917 4.7364 2257 87.4
-73.375 4.7364 1897 62.9
-73.3583 4.7364 1269 34.6
-73.3417 4.7364 907 6.7
-73.325 4.7364 925 -18.4
-73.3083 4.7364 671 -38.2
-73.2917 4.7364 595 -51.9
-73.275 4.7364 501 -59.5
-73.2584 4.7364 523 -61.9
-73.2417 4.7364 465 -60.3
-73.225 4.7364 441 -56.3
-73.2083 4.7364 503 -51.3
-73.1917 4.7364 589 -46.6
-73.175 4.7364 821 -43.5
-73.1584 4.7364 1051 -42.4
-73.1417 4.7364 987 -43.8
-73.125 4.7364 865 -47.5
-73.1083 4.7364 649 -52.6
-73.0917 4.7364 417 -58.3
-73.075 4.7364 309 -63.1
-73.0583 4.7364 305 -66
-73.0417 4.7364 355 -66
-73.025 4.7364 601 -63.1
-73.0084 4.7364 405 -58
-72.9917 4.7364 323 -51.6
-72.975 4.7364 323 -45.6
-72.9583 4.7364 339 -41.2
-72.9417 4.7364 363 -39.5
-72.925 4.7364 387 -40.6
-74.9084 4.7197 355 -81.5
-74.8917 4.7197 321 -91.4
-74.875 4.7197 281 -99.4
-74.8583 4.7197 255 -104.7
-74.8417 4.7197 245 -106.8
-74.825 4.7197 235 -105.5
-74.8083 4.7197 233 -101.1
-74.7917 4.7197 239 -94
-74.775 4.7197 297 -85.1
-74.7584 4.7197 463 -75.2
-74.7417 4.7197 815 -65.1
-74.725 4.7197 911 -55.6
-74.7083 4.7197 1251 -47
-74.6917 4.7197 1205 -39.3
-74.675 4.7197 1001 -32.6
-74.6584 4.7197 697 -26.5
-74.6417 4.7197 701 -21
-74.625 4.7197 879 -16.2
-74.6083 4.7197 1107 -12.5
-74.5917 4.7197 1427 -10.7
-74.575 4.7197 1693 -11.3
-74.5583 4.7197 1647 -14.9
-74.5417 4.7197 1373 -21
-74.525 4.7197 1191 -28.7
-74.5084 4.7197 989 -35.8
-74.4917 4.7197 979 -40
-74.475 4.7197 1277 -38.5
-74.4583 4.7197 1299 -29.4
-74.4417 4.7197 1441 -11.8
-74.425 4.7197 1543 13.9
-74.4084 4.7197 1793 44.7
-74.3917 4.7197 2009 77.7
-74.375 4.7197 2325 107.8
-74.3583 4.7197 2625 131.9
-74.3417 4.7197 2621 146.5
-74.325 4.7197 2587 151
-74.3083 4.7197 2555 146.1
-74.2917 4.7197 2543 134
-74.275 4.7197 2577 118
-74.2584 4.7197 2583 101.1
-74.2417 4.7197 2547 85.9
-74.225 4.7197 2547 73.7
-74.2083 4.7197 2547 64.9
-74.1917 4.7197 2547 58.8
-74.175 4.7197 2547 54.7
-74.1584 4.7197 2545 52.5
-74.1417 4.7197 2545 52.4
-74.125 4.7197 2547 55.3
-74.1083 4.7197 2551 62.3
-74.0917 4.7197 2563 74.2
-74.075 4.7197 2577 90.6
-74.0583 4.7197 2555 110.4
-74.0417 4.7197 2559 130.7
-74.025 4.7197 2667 149.2
-74.0084 4.7197 2969 162.9
-73.9917 4.7197 2841 171
-73.975 4.7197 2743 174
-73.9583 4.7197 2807 174.3
-73.9417 4.7197 2777 175.7
-73.925 4.7197 2927 181.6
-73.9084 4.7197 3085 195.1
-73.8917 4.7197 3339 216.9
-73.875 4.7197 3145 244.7
-73.8583 4.7197 3093 275.6
-73.8417 4.7197 3179 303.1
-73.825 4.7197 3475 323.2
-73.8083 4.7197 3637 331.7
-73.7917 4.7197 3523 327.6
-73.775 4.7197 3423 312.8
-73.7584 4.7197 3239 290.6
-73.7417 4.7197 3019 266.7
-73.725 4.7197 3183 245.3
-73.7083 4.7197 3203 229.8
-73.6917 4.7197 3105 220.8
-73.675 4.7197 3041 216.4
-73.6584 4.7197 2899 213.3
-73.6417 4.7197 3069 207.2
-73.625 4.7197 3077 195.1
-73.6083 4.7197 2945 175.8
-73.5917 4.7197 2751 150.5
-73.575 4.7197 2221 123.1
-73.5583 4.7197 1923 97.4
-73.5417 4.7197 1759 78.9
-73.525 4.7197 1683 70
-73.5084 4.7197 1665 71.7
-73.4917 4.7197 1789 82.4
-73.475 4.7197 1847 97.7
-73.4583 4.7197 2189 113
-73.4417 4.7197 2013 122.8
-73.425 4.7197 2195 123.8
-73.4084 4.7197 2121 114.2
-73.3917 4.7197 1867 94.4
-73.375 4.7197 1639 67.4
-73.3583 4.7197 1071 36.2
-73.3417 4.7197 1209 5.8
-73.325 4.7197 1131 -21.2
-73.3083 4.7197 727 -41.8
-73.2917 4.7197 503 -55.3
-73.275 4.7197 601 -62
-73.2584 4.7197 587 -62.8
-73.2417 4.7197 515 -59.6
-73.225 4.7197 463 -54
-73.2083 4.7197 637 -47.9
-73.1917 4.7197 685 -42.4
-73.175 4.7197 807 -38.9
-73.1584 4.7197 921 -37.8
-73.1417 4.7197 975 -39.5
-73.125 4.7197 839 -43.6
-73.1083 4.7197 603 -49.4
-73.0917 4.7197 401 -55.9
-73.075 4.7197 311 -61.7
-73.0583 4.7197 343 -65.8
-73.0417 4.7197 455 -67.1
-73.025 4.7197 531 -65.3
-73.0084 4.7197 339 -60.9
-72.9917 4.7197 321 -54.9
-72.975 4.7197 329 -48.7
-72.9583 4.7197 359 -43.7
-72.9417 4.7197 393 -41
-72.925 4.7197 427 -41
-74.9084 4.7031 325 -85.1
-74.8917 4.7031 299 -95.1
-74.875 4.7031 283 -102.8
-74.8583 4.7031 279 -107.7
-74.8417 4.7031 265 -109.1
-74.825 4.7031 253 -107
-74.8083 4.7031 227 -101.6
-74.7917 4.7031 231 -93.6
-74.775 4.7031 357 -84
-74.7584 4.7031 689 -73.7
-74.7417 4.7031 861 -63.8
-74.725 4.7031 1097 -55
-74.7083 4.7031 1303 -47.8
-74.6917 4.7031 1161 -42
-74.675 4.7031 861 -37.3
-74.6584 4.7031 577 -33.3
-74.6417 4.7031 677 -29.5
-74.625 4.7031 781 -25.7
-74.6083 4.7031 1133 -22.4
-74.5917 4.7031 1737 -20.1
-74.575 4.7031 1711 -19.8
-74.5583 4.7031 1379 -22.2
-74.5417 4.7031 1261 -27.5
-74.525 4.7031 1193 -35
-74.5084 4.7031 931 -42.8
-74.4917 4.7031 949 -48.9
-74.475 4.7031 1119 -50.1
-74.4583 4.7031 1353 -44.4
-74.4417 4.7031 1247 -30.2
-74.425 4.7031 1407 -7.6
-74.4084 4.7031 1731 21.1
-74.3917 4.7031 2155 53.3
-74.375 4.7031 2363 84.4
-74.3583 4.7031 2593 111.2
-74.3417 4.7031 2669 130
-74.325 4.7031 2657 139.7
-74.3083 4.7031 2575 140.5
-74.2917 4.7031 2555 133.9
-74.275 4.7031 2555 122.8
-74.2584 4.7031 2565 109.4
-74.2417 4.7031 2543 96.2
-74.225 4.7031 2543 84.3
-74.2083 4.7031 2545 74.2
-74.1917 4.7031 2543 65.8
-74.175 4.7031 2543 59.1
-74.1584 4.7031 2547 54.3
-74.1417 4.7031 2547 52.6
-74.125 4.7031 2549 55
-74.1083 4.7031 2553 63.2
-74.0917 4.7031 2551 77.7
-74.075 4.7031 2551 97.6
-74.0583 4.7031 2553 121.3
-74.0417 4.7031 2559 144.9
-74.025 4.7031 2703 165.5
-74.0084 4.7031 2957 179.5
-73.9917 4.7031 2787 185.7
-73.975 4.7031 2895 185
-73.9583 4.7031 2865 179.9
-73.9417 4.7031 2839 175.6
-73.925 4.7031 2887 176.1
-73.9084 4.7031 3053 185.5
-73.8917 4.7031 3321 205.4
-73.875 4.7031 2873 233.8
-73.8583 4.7031 2909 267.6
-73.8417 4.7031 3023 300.1
-73.825 4.7031 3387 326.4
-73.8083 4.7031 3641 341.1
-73.7917 4.7031 3573 342.8
-73.775 4.7031 3485 332.2
-73.7584 4.7031 3327 312.5
-73.7417 4.7031 3349 289.3
-73.725 4.7031 3351 266.6
-73.7083 4.7031 3021 248.6
-73.6917 4.7031 2851 236.2
-73.675 4.7031 2791 228
-73.6584 4.7031 2853 221.1
-73.6417 4.7031 3057 211.7
-73.625 4.7031 2951 197.1
-73.6083 4.7031 2781 176.2
-73.5917 4.7031 2749 150.2
-73.575 4.7031 2111 123.3
-73.5583 4.7031 1905 99
-73.5417 4.7031 1987 82.7
-73.525 4.7031 1827 76.7
-73.5084 4.7031 1643 81.4
-73.4917 4.7031 1823 94.9
-73.475 4.7031 1849 112.1
-73.4583 4.7031 1911 128.4
-73.4417 4.7031 2005 137.7
-73.425 4.7031 2129 136.9
-73.4084 4.7031 2097 124.4
-73.3917 4.7031 1999 101.1
-73.375 4.7031 1465 70.5
-73.3583 4.7031 1245 36.1
-73.3417 4.7031 1411 3.5
-73.325 4.7031 1005 -24.6
-73.3083 4.7031 631 -45.1
-73.2917 4.7031 589 -57.8
-73.275 4.7031 769 -63
-73.2584 4.7031 557 -62.2
-73.2417 4.7031 445 -57.7
-73.225 4.7031 509 -51.2
-73.2083 4.7031 621 -44.7
-73.1917 4.7031 625 -39.3
-73.175 4.7031 901 -36.1
-73.1584 4.7031 655 -35.4
-73.1417 4.7031 781 -37.5
-73.125 4.7031 707 -42
-73.1083 4.7031 521 -48.2
-73.0917 4.7031 327 -55.3
-73.075 4.7031 351 -61.8
-73.0583 4.7031 327 -66.8
-73.0417 4.7031 477 -69.2
-73.025 4.7031 377 -68.5
-73.0084 4.7031 315 -65
-72.9917 4.7031 317 -59.3
-72.975 4.7031 343 -53
-72.9583 4.7031 383 -47.3
-72.9417 4.7031 415 -43.5
-72.925 4.7031 437 -42.2
-74.9084 4.6865 343 -89.2
-74.8917 4.6865 313 -99
-74.875 4.6865 295 -106.3
-74.8583 4.6865 309 -110.6
-74.8417 4.6865 295 -111.5
-74.825 4.6865 261 -108.8
-74.8083 4.6865 229 -103.1
-74.7917 4.6865 237 -95
-74.775 4.6865 321 -85.5
-74.7584 4.6865 579 -75.7
-74.7417 4.6865 749 -66.7
-74.725 4.6865 985 -59.1
-74.7083 4.6865 1213 -53.3
-74.6917 4.6865 1081 -49.1
-74.675 4.6865 763 -45.9
-74.6584 4.6865 545 -43.1
-74.6417 4.6865 743 -40
-74.625 4.6865 865 -36.4
-74.6083 4.6865 1145 -32.6
-74.5917 4.6865 1623 -29.3
-74.575 4.6865 1463 -27.8
-74.5583 4.6865 1213 -29
-74.5417 4.6865 1255 -33.4
-74.525 4.6865 1053 -40.8
-74.5084 4.6865 781 -49.3
-74.4917 4.6865 945 -57.1
-74.475 4.6865 1139 -60.8
-74.4583 4.6865 1207 -58.2
-74.4417 4.6865 1083 -47.3
-74.425 4.6865 1307 -27.8
-74.4084 4.6865 1615 -1.5
-74.3917 4.6865 1985 29.5
-74.375 4.6865 2019 60.7
-74.3583 4.6865 2203 89.2
-74.3417 4.6865 2405 111.1
-74.325 4.6865 2675 125.1
-74.3083 4.6865 2585 130.8
-74.2917 4.6865 2655 129.5
-74.275 4.6865 2585 123.1
-74.2584 4.6865 2555 113.7
-74.2417 4.6865 2543 103.1
-74.225 4.6865 2541 92.3
-74.2083 4.6865 2541 82
-74.1917 4.6865 2543 72.2
-74.175 4.6865 2543 63.5
-74.1584 4.6865 2545 56.7
-74.1417 4.6865 2547 53.7
-74.125 4.6865 2549 56.2
-74.1083 4.6865 2553 65.8
-74.0917 4.6865 2555 83.2
-74.075 4.6865 2551 106.8
-74.0583 4.6865 2555 134.6
-74.0417 4.6865 2579 161.6
-74.025 4.6865 2739 184.1
-74.0084 4.6865 2983 197.9
-73.9917 4.6865 2881 201.5
-73.975 4.6865 3009 196
-73.9583 4.6865 2919 184.7
-73.9417 4.6865 2987 173.5
-73.925 4.6865 2785 167.7
-73.9084 4.6865 2895 172.7
-73.8917 4.6865 3115 190.4
-73.875 4.6865 2745 219.6
-73.8583 4.6865 2681 256.8
-73.8417 4.6865 2973 294.6
-73.825 4.6865 3375 327.4
-73.8083 4.6865 3609 348.5
-73.7917 4.6865 3639 355.4
-73.775 4.6865 3533 348.2
-73.7584 4.6865 3495 329.5
-73.7417 4.6865 3449 304.9
-73.725 4.6865 3187 279
-73.7083 4.6865 2821 256.5
-73.6917 4.6865 2579 239.1
-73.675 4.6865 2473 226.4
-73.6584 4.6865 2595 216.1
-73.6417 4.6865 2769 204.8
-73.625 4.6865 2845 190.1
-73.6083 4.6865 2557 170.9
-73.5917 4.6865 2541 148.1
-73.575 4.6865 2259 125.4
-73.5583 4.6865 2025 106.3
-73.5417 4.6865 2205 95
-73.525 4.6865 1811 93.6
-73.5084 4.6865 1673 101.9
-73.4917 4.6865 1795 117.6
-73.475 4.6865 1907 135.2
-73.4583 4.6865 2093 150
-73.4417 4.6865 2223 156.2
-73.425 4.6865 2211 151
-73.4084 4.6865 2269 133.6
-73.3917 4.6865 2067 105.2
-73.375 4.6865 1469 70.4
-73.3583 4.6865 1383 32.9
-73.3417 4.6865 1123 -1.3
-73.325 4.6865 837 -29.5
-73.3083 4.6865 619 -49
-73.2917 4.6865 669 -59.7
-73.275 4.6865 647 -62.9
-73.2584 4.6865 487 -60.3
-73.2417 4.6865 485 -54.6
-73.225 4.6865 489 -47.8
-73.2083 4.6865 483 -41.6
-73.1917 4.6865 659 -37.1
-73.175 4.6865 859 -34.8
-73.1584 4.6865 671 -34.9
-73.1417 4.6865 529 -37.5
-73.125 4.6865 553 -42.3
-73.1083 4.6865 383 -48.6
-73.0917 4.6865 339 -55.8
-73.075 4.6865 403 -62.7
-73.0583 4.6865 437 -68.3
-73.0417 4.6865 315 -71.5
-73.025 4.6865 283 -71.8
-73.0084 4.6865 293 -69.1
-72.9917 4.6865 313 -63.9
-72.975 4.6865 345 -57.5
-72.9583 4.6865 403 -51.1
-72.9417 4.6865 425 -46.2
-72.925 4.6865 429 -43.6
-74.9084 4.6699 349 -93
-74.8917 4.6699 317 -102.3
-74.875 4.6699 301 -109
-74.8583 4.6699 321 -112.8
-74.8417 4.6699 287 -113.4
-74.825 4.6699 257 -110.7
-74.8083 4.6699 235 -105.3
-74.7917 4.6699 229 -97.8
-74.775 4.6699 315 -89.3
-74.7584 4.6699 627 -80.8
-74.7417 4.6699 783 -73.2
-74.725 4.6699 1119 -67
-74.7083 4.6699 1071 -62.5
-74.6917 4.6699 795 -59.4
-74.675 4.6699 689 -57
-74.6584 4.6699 525 -54.5
-74.6417 4.6699 745 -51.3
-74.625 4.6699 691 -47.1
-74.6083 4.6699 1113 -42.3
-74.5917 4.6699 1365 -37.9
-74.575 4.6699 1227 -35.1
-74.5583 4.6699 1145 -35.2
-74.5417 4.6699 1131 -38.9
-74.525 4.6699 855 -46.1
-74.5084 4.6699 707 -55.1
-74.4917 4.6699 775 -64
-74.475 4.6699 867 -69.6
-74.4583 4.6699 951 -69.3
-74.4417 4.6699 1025 -61
-74.425 4.6699 1195 -44.2
-74.4084 4.6699 1455 -20.1
-74.3917 4.6699 1615 9.2
-74.375 4.6699 1727 39.7
-74.3583 4.6699 1917 68.4
-74.3417 4.6699 2257 91.8
-74.325 4.6699 2631 108.5
-74.3083 4.6699 2631 117.8
-74.2917 4.6699 2719 120.5
-74.275 4.6699 2723 118.3
-74.2584 4.6699 2621 112.6
-74.2417 4.6699 2541 104.9
-74.225 4.6699 2543 95.9
-74.2083 4.6699 2541 86.1
-74.1917 4.6699 2541 75.9
-74.175 4.6699 2543 66.2
-74.1584 4.6699 2541 58.3
-74.1417 4.6699 2545 54.9
-74.125 4.6699 2547 57.9
-74.1083 4.6699 2553 69.5
-74.0917 4.6699 2553 90
-74.075 4.6699 2553 117.6
-74.0583 4.6699 2563 149.4
-74.0417 4.6699 2729 179.5
-74.025 4.6699 3043 203.5
-74.0084 4.6699 2985 216.4
-73.9917 4.6699 2907 216.6
-73.975 4.6699 2969 205.7
-73.9583 4.6699 3061 187.2
-73.9417 4.6699 2997 168.7
-73.925 4.6699 2775 156.3
-73.9084 4.6699 2615 156.5
-73.8917 4.6699 2765 172.2
-73.875 4.6699 2533 202.3
-73.8583 4.6699 2641 243.3
-73.8417 4.6699 2997 286.6
-73.825 4.6699 3289 325.9
-73.8083 4.6699 3537 353
-73.7917 4.6699 3595 364.4
-73.775 4.6699 3449 359.4
-73.7584 4.6699 3379 340.2
-73.7417 4.6699 3429 312.7
-73.725 4.6699 3207 282
-73.7083 4.6699 2897 253.9
-73.6917 4.6699 2607 230.9
-73.675 4.6699 2419 213.8
-73.6584 4.6699 2273 201.1
-73.6417 4.6699 2419 189.7
-73.625 4.6699 2721 177.4
-73.6083 4.6699 2747 162.9
-73.5917 4.6699 2381 146.5
-73.575 4.6699 2115 131.1
-73.5583 4.6699 2105 119.4
-73.5417 4.6699 2085 114.9
-73.525 4.6699 1827 118.7
-73.5084 4.6699 1791 130.1
-73.4917 4.6699 1885 146.5
-73.475 4.6699 2081 162.4
-73.4583 4.6699 2123 173.3
-73.4417 4.6699 2177 174
-73.425 4.6699 2383 162.4
-73.4084 4.6699 2323 138.4
-73.3917 4.6699 1845 104.3
-73.375 4.6699 1711 65.2
-73.3583 4.6699 1261 25.3
-73.3417 4.6699 935 -9.4
-73.325 4.6699 763 -36.3
-73.3083 4.6699 767 -53.4
-73.2917 4.6699 635 -61.2
-73.275 4.6699 505 -61.7
-73.2584 4.6699 457 -57.1
-73.2417 4.6699 599 -50.5
-73.225 4.6699 497 -43.8
-73.2083 4.6699 575 -38.5
-73.1917 4.6699 553 -35.4
-73.175 4.6699 503 -34.6
-73.1584 4.6699 459 -35.9
-73.1417 4.6699 451 -39.1
-73.125 4.6699 373 -43.9
-73.1083 4.6699 319 -50
-73.0917 4.6699 405 -56.8
-73.075 4.6699 487 -63.4
-73.0583 4.6699 485 -69.1
-73.0417 4.6699 287 -72.8
-73.025 4.6699 261 -73.8
-73.0084 4.6699 265 -71.8
-72.9917 4.6699 305 -67.1
-72.975 4.6699 347 -60.8
-72.9583 4.6699 391 -54
-72.9417 4.6699 421 -48.2
-72.925 4.6699 407 -44.5
-74.9084 4.6533 335 -96
-74.8917 4.6533 303 -104.5
-74.875 4.6533 279 -110.6
-74.8583 4.6533 321 -113.9
-74.8417 4.6533 297 -114.4
-74.825 4.6533 273 -112.1
-74.8083 4.6533 265 -107.6
-74.7917 4.6533 239 -101.4
-74.775 4.6533 279 -94.6
-74.7584 4.6533 537 -87.7
-74.7417 4.6533 701 -81.8
-74.725 4.6533 1029 -77.1
-74.7083 4.6533 1001 -73.7
-74.6917 4.6533 645 -71.2
-74.675 4.6533 625 -68.9
-74.6584 4.6533 457 -66.1
-74.6417 4.6533 571 -62.1
-74.625 4.6533 621 -56.9
-74.6083 4.6533 947 -51
-74.5917 4.6533 1115 -45.4
-74.575 4.6533 1059 -41.6
-74.5583 4.6533 1117 -40.9
-74.5417 4.6533 937 -44
-74.525 4.6533 757 -50.9
-74.5084 4.6533 739 -60
-74.4917 4.6533 859 -69.4
-74.475 4.6533 929 -75.7
-74.4583 4.6533 1029 -76.6
-74.4417 4.6533 1273 -69.9
-74.425 4.6533 1227 -54.8
-74.4084 4.6533 1225 -32.7
-74.3917 4.6533 1249 -5.2
-74.375 4.6533 1465 23.7
-74.3583 4.6533 1673 51.5
-74.3417 4.6533 2213 74.7
-74.325 4.6533 2653 92.2
-74.3083 4.6533 2725 103.3
-74.2917 4.6533 2703 108.7
-74.275 4.6533 2741 109.6
-74.2584 4.6533 2709 107.1
-74.2417 4.6533 2543 102.2
-74.225 4.6533 2543 95.3
-74.2083 4.6533 2543 86.8
-74.1917 4.6533 2541 76.9
-74.175 4.6533 2543 67.2
-74.1584 4.6533 2543 59.3
-74.1417 4.6533 2547 56.2
-74.125 4.6533 2547 60.5
-74.1083 4.6533 2551 74.4
-74.0917 4.6533 2553 98.3
-74.075 4.6533 2557 129.8
-74.0583 4.6533 2603 165.3
-74.0417 4.6533 2923 198.1
-74.025 4.6533 3163 222.9
-74.0084 4.6533 2967 234.3
-73.9917 4.6533 3127 230.5
-73.975 4.6533 3059 213.3
-73.9583 4.6533 3123 187.2
-73.9417 4.6533 3193 160.9
-73.925 4.6533 2997 141.6
-73.9084 4.6533 2531 137.2
-73.8917 4.6533 2421 151
-73.875 4.6533 2415 182.2
-73.8583 4.6533 2599 227.1
-73.8417 4.6533 2877 276.1
-73.825 4.6533 3169 321.7
-73.8083 4.6533 3499 354.4
-73.7917 4.6533 3573 369.7
-73.775 4.6533 3445 366
-73.7584 4.6533 3361 345.4
-73.7417 4.6533 3241 314.1
-73.725 4.6533 3243 277.8
-73.7083 4.6533 3043 243.7
-73.6917 4.6533 2869 215.3
-73.675 4.6533 2585 194.6
-73.6584 4.6533 2249 180.7
-73.6417 4.6533 2199 171
-73.625 4.6533 2399 163.3
-73.6083 4.6533 2379 155.6
-73.5917 4.6533 2307 147.8
-73.575 4.6533 2115 141.3
-73.5583 4.6533 2239 138
-73.5417 4.6533 2153 140.3
-73.525 4.6533 1929 148.8
-73.5084 4.6533 1843 162
-73.4917 4.6533 2065 177.3
-73.475 4.6533 2303 189.5
-73.4583 4.6533 2507 194.3
-73.4417 4.6533 2575 187.7
-73.425 4.6533 2403 168.2
-73.4084 4.6533 1891 137.1
-73.3917 4.6533 1563 97.2
-73.375 4.6533 1659 54.4
-73.3583 4.6533 1149 13.1
-73.3417 4.6533 905 -20.7
-73.325 4.6533 811 -45
-73.3083 4.6533 759 -58.4
-73.2917 4.6533 571 -62.3
-73.275 4.6533 501 -59.4
-73.2584 4.6533 505 -52.7
-73.2417 4.6533 619 -45.3
-73.225 4.6533 565 -39.1
-73.2083 4.6533 735 -35.3
-73.1917 4.6533 949 -34.2
-73.175 4.6533 845 -35.2
-73.1584 4.6533 603 -37.9
-73.1417 4.6533 461 -41.7
-73.125 4.6533 355 -46.4
-73.1083 4.6533 345 -51.7
-73.0917 4.6533 507 -57.6
-73.075 4.6533 637 -63.5
-73.0583 4.6533 393 -68.8
-73.0417 4.6533 297 -72.6
-73.025 4.6533 257 -74.1
-73.0084 4.6533 253 -72.7
-72.9917 4.6533 259 -68.6
-72.975 4.6533 341 -62.5
-72.9583 4.6533 369 -55.5
-72.9417 4.6533 373 -49.2
-72.925 4.6533 353 -44.6
-74.9084 4.6367 311 -97.5
-74.8917 4.6367 283 -105.1
-74.875 4.6367 267 -110.5
-74.8583 4.6367 285 -113.6
-74.8417 4.6367 311 -114.2
-74.825 4.6367 259 -112.7
-74.8083 4.6367 245 -109.5
-74.7917 4.6367 247 -105
-74.775 4.6367 267 -100.1
-74.7584 4.6367 375 -95.2
-74.7417 4.6367 659 -90.9
-74.725 4.6367 1059 -87.4
-74.7083 4.6367 859 -84.7
-74.6917 4.6367 543 -82.3
-74.675 4.6367 567 -79.6
-74.6584 4.6367 395 -75.9
-74.6417 4.6367 573 -71
-74.625 4.6367 769 -64.7
-74.6083 4.6367 1173 -57.9
-74.5917 4.6367 1291 -51.5
-74.575 4.6367 1143 -47.2
-74.5583 4.6367 1077 -46
-74.5417 4.6367 751 -48.8
-74.525 4.6367 655 -55.3
-74.5084 4.6367 765 -63.8
-74.4917 4.6367 959 -72.5
-74.475 4.6367 1105 -78.2
-74.4583 4.6367 1233 -78.7
-74.4417 4.6367 1215 -71.8
-74.425 4.6367 1049 -57.3
-74.4084 4.6367 977 -36.3
-74.3917 4.6367 1007 -10.5
-74.375 4.6367 1105 16.3
-74.3583 4.6367 1449 41.9
-74.3417 4.6367 1787 63.4
-74.325 4.6367 2193 79.7
-74.3083 4.6367 2631 90.6
-74.2917 4.6367 2663 96.8
-74.275 4.6367 2621 99.3
-74.2584 4.6367 2627 99.1
-74.2417 4.6367 2545 96.6
-74.225 4.6367 2545 92
-74.2083 4.6367 2545 85.2
-74.1917 4.6367 2543 76.7
-74.175 4.6367 2545 67.9
-74.1584 4.6367 2549 60.8
-74.1417 4.6367 2553 58.9
-74.125 4.6367 2555 65.1
-74.1083 4.6367 2555 81.7
-74.0917 4.6367 2557 108.9
-74.075 4.6367 2567 143.8
-74.0583 4.6367 2729 182.5
-74.0417 4.6367 3085 217.1
-74.025 4.6367 3143 241.9
-74.0084 4.6367 3027 250.9
-73.9917 4.6367 3261 242.3
-73.975 4.6367 3093 218.4
-73.9583 4.6367 2949 184.4
-73.9417 4.6367 3181 150.3
-73.925 4.6367 2967 124.3
-73.9084 4.6367 2571 115.4
-73.8917 4.6367 2215 127.6
-73.875 4.6367 2371 160.2
-73.8583 4.6367 2505 209.1
-73.8417 4.6367 2803 263.5
-73.825 4.6367 3143 315.2
-73.8083 4.6367 3495 352.9
-73.7917 4.6367 3601 371.6
-73.775 4.6367 3469 368.7
-73.7584 4.6367 3353 346.4
-73.7417 4.6367 3183 311.2
-73.725 4.6367 3073 269.7
-73.7083 4.6367 3207 230.4
-73.6917 4.6367 3149 197.7
-73.675 4.6367 2731 174.8
-73.6584 4.6367 2335 161.3
-73.6417 4.6367 2127 155
-73.625 4.6367 2131 153.2
-73.6083 4.6367 2157 153.3
